Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,341.8500061035156,346.8500061035156,341.0,345.75,328.6601257324219,1119565
2020-01-02,345.75,347.3999938964844,336.1000061035156,337.20001220703125,320.53271484375,2592967
2020-01-03,335.6000061035156,336.8500061035156,331.3999938964844,334.6000061035156,318.0612487792969,2007575
2020-01-06,334.0,336.0,330.54998779296875,331.75,315.3521423339844,1812816
2020-01-07,331.1000061035156,336.1000061035156,331.1000061035156,332.6499938964844,316.2076416015625,1434983
2020-01-08,332.0,334.6000061035156,329.29998779296875,333.5,317.015625,954815
2020-01-09,334.79998779296875,336.95001220703125,332.29998779296875,333.1000061035156,316.6353759765625,1728574
2020-01-10,334.3999938964844,339.20001220703125,333.54998779296875,338.1000061035156,321.38824462890625,1879696
2020-01-13,339.0,345.0,338.3999938964844,343.45001220703125,326.4737854003906,2539404
2020-01-14,345.0,345.54998779296875,342.1499938964844,344.6000061035156,327.56695556640625,1694366
2020-01-15,345.0,346.5,342.1499938964844,345.5,328.4225158691406,1239513
2020-01-16,346.5,350.70001220703125,345.1000061035156,349.1499938964844,331.8920593261719,1173218
2020-01-17,349.0,353.95001220703125,348.1000061035156,349.70001220703125,332.4148864746094,1641242
2020-01-20,349.70001220703125,352.0,344.1499938964844,346.1000061035156,328.9928283691406,985024
2020-01-21,344.0,345.0,336.0,336.75,320.10498046875,1786886
2020-01-22,337.70001220703125,337.8999938964844,332.29998779296875,334.6499938964844,318.1087646484375,915121
2020-01-23,334.70001220703125,335.79998779296875,332.0,333.29998779296875,316.8254699707031,1760568
2020-01-24,332.8500061035156,341.3999938964844,332.8500061035156,340.54998779296875,323.7171630859375,1786647
2020-01-27,340.54998779296875,343.75,336.8999938964844,338.3999938964844,321.67340087890625,1145922
2020-01-28,338.95001220703125,340.54998779296875,333.79998779296875,335.1000061035156,318.5364990234375,1064496
2020-01-29,336.1499938964844,347.3500061035156,336.04998779296875,344.75,327.70953369140625,2105271
2020-01-30,346.8999938964844,349.70001220703125,335.1000061035156,337.70001220703125,321.008056640625,2483374
2020-01-31,340.75,341.1499938964844,313.0,315.3500061035156,299.76275634765625,6941813
2020-02-03,305.0,311.25,304.1000061035156,306.6000061035156,291.4452209472656,2920695
2020-02-04,309.0,311.5,304.0,307.25,292.0631103515625,3344060
2020-02-05,309.1000061035156,314.8500061035156,299.20001220703125,311.6000061035156,296.1980895996094,9183894
2020-02-06,311.0,311.8999938964844,303.25,305.95001220703125,293.8927001953125,3174813
2020-02-07,306.29998779296875,315.3500061035156,304.70001220703125,311.70001220703125,299.4161071777344,3502300
2020-02-10,313.6000061035156,313.95001220703125,307.0,308.6499938964844,296.48626708984375,1685622
2020-02-11,309.0,311.3999938964844,304.0,304.8999938964844,292.8840637207031,1827686
2020-02-12,305.6000061035156,310.3999938964844,304.54998779296875,305.6000061035156,293.5564880371094,2739107
2020-02-13,306.20001220703125,307.1000061035156,302.5,303.3999938964844,291.4432067871094,1574245
2020-02-14,304.3999938964844,305.3999938964844,300.8999938964844,302.20001220703125,290.2904968261719,2688377
2020-02-17,303.0,303.20001220703125,296.0,296.6000061035156,284.91119384765625,2862510
2020-02-18,298.0,301.0,292.1499938964844,299.75,287.93701171875,2608197
2020-02-19,302.8500061035156,306.95001220703125,298.25,299.8500061035156,288.0331115722656,2530762
2020-02-20,300.0,307.0,297.0,306.20001220703125,294.1328430175781,3667812
2020-02-24,307.0,308.1000061035156,302.20001220703125,304.25,292.2596435546875,2922212
2020-02-25,304.20001220703125,307.20001220703125,301.3500061035156,305.95001220703125,293.8927001953125,2500345
2020-02-26,306.79998779296875,308.25,299.8999938964844,306.1499938964844,294.0848388671875,3773560
2020-02-27,306.79998779296875,307.8999938964844,302.0,306.3999938964844,294.324951171875,2162147
2020-02-28,301.79998779296875,303.29998779296875,295.0,298.75,286.9764404296875,4184422
2020-03-02,302.0,311.3999938964844,290.0,291.25,279.7720031738281,4185685
2020-03-03,297.5,298.1000061035156,290.5,296.1000061035156,284.4308776855469,3970650
2020-03-04,298.3500061035156,301.25,292.25,295.04998779296875,283.4222106933594,2578871
2020-03-05,295.45001220703125,300.45001220703125,292.0,293.25,281.69317626953125,1666684
2020-03-06,290.0,290.0,280.5,282.54998779296875,271.4148254394531,4709414
2020-03-09,281.8999938964844,281.8999938964844,262.25,266.04998779296875,255.56509399414062,4922160
2020-03-11,266.04998779296875,276.0,265.20001220703125,269.75,259.1192932128906,3271005
