Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1455.6500244140625,1470.0,1454.050048828125,1461.0999755859375,1373.4515380859375,184535
2020-01-02,1466.9000244140625,1466.9000244140625,1454.25,1459.9000244140625,1372.32373046875,224986
2020-01-03,1463.0,1474.949951171875,1457.0,1460.0,1372.417724609375,471643
2020-01-06,1457.0,1459.75,1430.0,1435.449951171875,1349.3404541015625,309711
2020-01-07,1441.300048828125,1453.0999755859375,1437.3499755859375,1450.3499755859375,1363.3465576171875,226452
2020-01-08,1432.0,1455.199951171875,1432.0,1451.0,1363.957763671875,151634
2020-01-09,1458.25,1466.8499755859375,1452.0,1459.4000244140625,1371.8536376953125,254061
2020-01-10,1459.4000244140625,1466.0,1453.0999755859375,1458.3499755859375,1370.86669921875,241536
2020-01-13,1459.0,1487.5,1459.0,1477.550048828125,1388.9149169921875,1006686
2020-01-14,1480.0,1507.0,1474.949951171875,1502.699951171875,1412.5560302734375,1223576
2020-01-15,1508.800048828125,1514.0,1494.3499755859375,1508.949951171875,1418.4312744140625,648059
2020-01-16,1513.949951171875,1518.6500244140625,1498.0999755859375,1509.3499755859375,1418.8072509765625,407701
2020-01-17,1511.949951171875,1518.5999755859375,1506.9000244140625,1509.949951171875,1419.3712158203125,334414
2020-01-20,1515.0,1525.0,1495.0,1501.25,1411.193115234375,405916
2020-01-21,1499.449951171875,1499.449951171875,1483.199951171875,1487.1500244140625,1397.9388427734375,220146
2020-01-22,1487.0,1494.1500244140625,1461.199951171875,1478.0,1389.3377685546875,345273
2020-01-23,1477.9000244140625,1492.0,1476.949951171875,1488.800048828125,1399.4901123046875,265153
2020-01-24,1491.0,1520.3499755859375,1491.0,1514.3499755859375,1423.50732421875,569596
2020-01-27,1511.0,1517.0,1475.050048828125,1482.800048828125,1393.8499755859375,296520
2020-01-28,1485.0,1496.9000244140625,1465.0,1482.1500244140625,1393.2388916015625,520787
2020-01-29,1494.699951171875,1503.0,1480.25,1484.0999755859375,1395.0718994140625,542146
2020-01-30,1490.0,1508.0,1385.699951171875,1396.0,1312.257080078125,2247117
2020-01-31,1394.800048828125,1394.800048828125,1324.25,1328.550048828125,1248.8531494140625,2453672
2020-02-03,1314.5,1362.25,1309.050048828125,1350.699951171875,1269.6741943359375,1223477
2020-02-04,1359.6500244140625,1379.800048828125,1347.199951171875,1359.4000244140625,1277.8525390625,714233
2020-02-05,1367.0,1379.800048828125,1362.5999755859375,1372.5,1290.16650390625,365263
2020-02-06,1373.5,1388.9000244140625,1367.0,1384.9000244140625,1301.82275390625,541630
2020-02-07,1392.949951171875,1393.25,1366.8499755859375,1370.6500244140625,1288.4276123046875,481289
2020-02-10,1372.0,1376.0,1354.949951171875,1368.449951171875,1286.359619140625,221995
2020-02-11,1368.1500244140625,1369.6500244140625,1343.4000244140625,1349.75,1268.7813720703125,668936
2020-02-12,1349.0,1369.949951171875,1340.0,1349.0,1268.076171875,535926
2020-02-13,1350.050048828125,1357.0,1327.550048828125,1345.4000244140625,1264.6922607421875,622346
2020-02-14,1347.0999755859375,1358.75,1332.800048828125,1340.300048828125,1259.8983154296875,302469
2020-02-17,1347.3499755859375,1352.0,1328.449951171875,1332.3499755859375,1252.425048828125,314694
2020-02-18,1332.3499755859375,1334.0,1306.5999755859375,1325.699951171875,1246.174072265625,365859
2020-02-19,1330.0,1357.0,1326.0,1353.4000244140625,1272.2125244140625,415878
2020-02-20,1361.949951171875,1366.949951171875,1339.550048828125,1343.5,1262.90625,467051
2020-02-24,1342.0,1361.9000244140625,1326.0,1333.6500244140625,1253.6470947265625,425905
2020-02-25,1335.0,1355.0,1328.550048828125,1345.300048828125,1264.5982666015625,439256
2020-02-26,1344.800048828125,1344.800048828125,1315.550048828125,1325.800048828125,1246.26806640625,400747
2020-02-27,1333.0999755859375,1338.4000244140625,1313.25,1325.0999755859375,1245.610107421875,552259
2020-02-28,1312.0,1320.0,1280.5,1285.4000244140625,1208.2916259765625,681998
2020-03-02,1300.199951171875,1325.0,1288.75,1295.3499755859375,1217.64453125,638567
2020-03-03,1303.75,1328.949951171875,1296.050048828125,1319.8499755859375,1240.6749267578125,463353
2020-03-04,1320.550048828125,1327.449951171875,1288.9000244140625,1312.449951171875,1233.71875,596703
2020-03-05,1312.449951171875,1350.0,1310.050048828125,1343.199951171875,1262.624267578125,615834
2020-03-06,1310.0,1334.5,1292.0,1320.9000244140625,1241.6619873046875,488488
2020-03-09,1320.9000244140625,1321.0,1245.0999755859375,1264.199951171875,1188.36328125,645388
2020-03-11,1272.050048828125,1280.0,1246.0,1250.1500244140625,1175.156005859375,349929
2020-03-12,1223.0,1254.0,1172.0,1205.050048828125,1132.761474609375,1631263
2020-03-13,1170.0,1277.4000244140625,1084.550048828125,1200.9000244140625,1128.860595703125,861712
2020-03-16,1199.5999755859375,1199.5999755859375,1144.449951171875,1156.199951171875,1086.842041015625,582975
2020-03-17,1165.199951171875,1195.9000244140625,1142.699951171875,1149.699951171875,1080.7318115234375,764213
2020-03-18,1158.9000244140625,1169.949951171875,1111.0999755859375,1131.050048828125,1063.2008056640625,938588
2020-03-19,1100.0,1136.0,1065.0,1112.550048828125,1045.8104248046875,924947
2020-03-20,1125.0,1212.0,1115.0,1186.449951171875,1115.27734375,693752
2020-03-23,1100.0,1215.4000244140625,1080.0,1095.0,1029.313232421875,845164
2020-03-24,1084.050048828125,1151.0,1082.5999755859375,1124.0,1056.573486328125,1053937
2020-03-25,1131.0,1142.8499755859375,1105.0,1121.8499755859375,1054.552490234375,847717
2020-03-26,1136.5999755859375,1182.0,1117.0,1173.6500244140625,1103.2451171875,931492
2020-03-27,1189.699951171875,1223.0,1140.0,1159.0999755859375,1089.5679931640625,1162394
2020-03-30,1152.0,1220.0,1130.75,1208.5999755859375,1136.0985107421875,953364
2020-03-31,1250.0,1274.0,1221.3499755859375,1252.699951171875,1177.552978515625,635799
2020-04-01,1260.0,1285.0,1224.75,1242.5,1167.965087890625,769391
2020-04-03,1237.0,1282.9000244140625,1211.050048828125,1249.9000244140625,1174.921142578125,970935
2020-04-07,1290.0,1324.9000244140625,1264.0,1318.8499755859375,1239.7349853515625,751753
2020-04-08,1318.8499755859375,1409.0,1311.050048828125,1340.75,1260.321044921875,1129971
2020-04-09,1355.0,1373.3499755859375,1345.199951171875,1362.550048828125,1280.8135986328125,512970
2020-04-13,1350.0,1383.949951171875,1333.4000244140625,1357.4000244140625,1275.9725341796875,414943
2020-04-15,1360.0,1422.0,1357.4000244140625,1388.25,1304.971923828125,1062751
2020-04-16,1376.0,1417.0,1361.449951171875,1408.9000244140625,1324.3829345703125,789938
2020-04-17,1425.1500244140625,1439.5999755859375,1370.0,1378.300048828125,1295.618896484375,589307
2020-04-20,1384.0,1400.0,1360.3499755859375,1364.4000244140625,1282.5526123046875,449739
2020-04-21,1349.800048828125,1415.8499755859375,1342.8499755859375,1403.800048828125,1319.589111328125,768656
2020-04-22,1409.0,1518.199951171875,1404.0,1507.949951171875,1417.4912109375,3023704
2020-04-23,1507.949951171875,1547.0,1472.050048828125,1479.3499755859375,1390.6068115234375,1650152
2020-04-24,1470.0,1497.949951171875,1463.5999755859375,1483.6500244140625,1394.6490478515625,1260764
2020-04-27,1495.0,1563.9000244140625,1492.050048828125,1552.4000244140625,1459.2747802734375,1653242
