Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,246.5,248.64999389648438,246.1999969482422,247.6999969482422,245.75050354003906,1413866
2020-01-02,246.60000610351562,249.89999389648438,246.35000610351562,248.3000030517578,246.34579467773438,1443966
2020-01-03,249.5,252.6999969482422,247.35000610351562,251.10000610351562,249.12376403808594,3381404
2020-01-06,251.0,254.4499969482422,250.14999389648438,252.14999389648438,250.1654815673828,4566695
2020-01-07,253.25,256.3500061035156,250.1999969482422,255.1999969482422,253.1914825439453,4402787
2020-01-08,254.0,256.1499938964844,252.5500030517578,254.8000030517578,252.7946319580078,2794410
2020-01-09,254.25,256.5,252.64999389648438,253.64999389648438,251.65367126464844,2495023
2020-01-10,253.9499969482422,255.1999969482422,251.0,251.75,249.76864624023438,2056577
2020-01-13,254.0,257.8999938964844,252.85000610351562,254.8000030517578,252.7946319580078,6963599
2020-01-14,256.8500061035156,258.3500061035156,254.5500030517578,257.20001220703125,255.17575073242188,7296777
2020-01-15,254.0,256.0,246.60000610351562,248.25,246.29617309570312,10140451
2020-01-16,248.0,252.60000610351562,247.0,250.4499969482422,248.4788818359375,8811836
2020-01-17,252.0,253.89999389648438,249.64999389648438,251.10000610351562,249.12376403808594,4140818
2020-01-20,250.8000030517578,250.8000030517578,247.1999969482422,248.0,246.0481414794922,1908583
2020-01-21,247.89999389648438,248.1999969482422,246.0,247.10000610351562,245.1552276611328,1507942
2020-01-22,248.60000610351562,251.9499969482422,245.39999389648438,245.85000610351562,243.9150848388672,3400424
2020-01-23,246.4499969482422,249.10000610351562,245.35000610351562,248.6999969482422,246.7426300048828,1696544
2020-01-24,248.64999389648438,249.4499969482422,246.25,247.60000610351562,246.64303588867188,1710777
2020-01-27,247.89999389648438,247.89999389648438,244.75,245.35000610351562,244.4017333984375,1653497
2020-01-28,245.89999389648438,246.10000610351562,241.8000030517578,244.0500030517578,243.10675048828125,2136181
2020-01-29,244.60000610351562,247.39999389648438,243.25,246.75,245.7963104248047,2004689
2020-01-30,247.60000610351562,247.60000610351562,240.1999969482422,240.6999969482422,239.7696990966797,2147465
2020-01-31,238.0,239.14999389648438,235.0,236.8000030517578,235.884765625,5553638
2020-02-03,237.6999969482422,240.14999389648438,235.25,237.39999389648438,236.48243713378906,4231830
2020-02-04,239.0,241.25,237.89999389648438,240.25,239.32144165039062,3164756
2020-02-05,241.60000610351562,243.0,237.3000030517578,242.25,241.31370544433594,3875603
2020-02-06,242.75,245.9499969482422,241.64999389648438,243.64999389648438,242.7082977294922,3056198
2020-02-07,247.0,247.0,242.9499969482422,243.9499969482422,243.00714111328125,2759512
2020-02-10,245.39999389648438,245.64999389648438,239.4499969482422,240.89999389648438,239.9689178466797,2258996
2020-02-11,240.5500030517578,242.89999389648438,239.8000030517578,241.25,240.31756591796875,2730310
2020-02-12,241.6999969482422,247.14999389648438,241.6999969482422,244.4499969482422,243.50518798828125,3419400
2020-02-13,245.8000030517578,245.8000030517578,242.5,243.75,242.8079071044922,2414955
2020-02-14,243.8000030517578,245.35000610351562,242.0,242.89999389648438,241.96119689941406,1809793
2020-02-17,242.89999389648438,245.0,241.9499969482422,243.8000030517578,242.85772705078125,1017778
2020-02-18,243.75,244.85000610351562,241.25,244.0500030517578,243.10675048828125,1252637
2020-02-19,244.5,248.35000610351562,244.5,247.60000610351562,246.64303588867188,1785384
2020-02-20,248.0,248.5500030517578,245.10000610351562,245.6999969482422,244.7503662109375,2120807
2020-02-24,245.0,247.8000030517578,242.39999389648438,244.1999969482422,243.25616455078125,3521975
2020-02-25,244.14999389648438,246.64999389648438,242.4499969482422,244.10000610351562,243.1565704345703,2529786
2020-02-26,243.0500030517578,243.4499969482422,238.39999389648438,239.89999389648438,238.9727783203125,3994194
2020-02-27,238.9499969482422,238.9499969482422,230.5,231.60000610351562,230.70486450195312,4866814
2020-02-28,228.5,229.5,219.6999969482422,221.4499969482422,220.59410095214844,5637309
2020-03-02,225.8000030517578,227.0,218.39999389648438,220.8000030517578,219.9466094970703,5766175
2020-03-03,224.0,225.8000030517578,220.60000610351562,223.6999969482422,222.8354034423828,5173113
2020-03-04,224.89999389648438,229.75,222.4499969482422,228.85000610351562,227.9654998779297,4518178
2020-03-05,229.0500030517578,233.89999389648438,228.64999389648438,229.6999969482422,228.8122100830078,2970778
2020-03-06,225.0,226.0,222.5500030517578,223.5500030517578,222.6859893798828,2934283
2020-03-09,220.1999969482422,221.0,213.0,214.39999389648438,213.57135009765625,8731114
2020-03-11,203.6999969482422,214.39999389648438,203.6999969482422,213.10000610351562,212.27638244628906,6135166
