Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,123.19999694824219,124.0999984741211,121.6500015258789,121.9000015258789,120.46711730957031,382672
2020-01-02,122.05000305175781,123.75,121.5,122.0,120.56593322753906,694594
2020-01-03,122.30000305175781,126.0,122.05000305175781,123.5999984741211,122.14714813232422,969986
2020-01-06,122.8499984741211,122.8499984741211,120.19999694824219,120.5,119.08358001708984,504687
2020-01-07,123.9000015258789,124.9000015258789,122.6500015258789,123.9000015258789,122.44361114501953,565695
2020-01-08,122.8499984741211,132.14999389648438,121.5999984741211,130.35000610351562,128.81781005859375,1968365
2020-01-09,132.5,136.75,130.5,133.0,131.43663024902344,3437565
2020-01-10,133.89999389648438,137.0,128.10000610351562,128.6999969482422,127.18717956542969,1646576
2020-01-13,129.0,132.5500030517578,126.5999984741211,131.4499969482422,129.90487670898438,895010
2020-01-14,131.0,133.0500030517578,130.0,131.10000610351562,129.55899047851562,562181
2020-01-15,131.6999969482422,139.8000030517578,131.0,137.1999969482422,135.5872802734375,3521568
2020-01-16,138.39999389648438,146.5,135.35000610351562,144.75,143.0485382080078,4956798
2020-01-17,146.0,146.25,139.5500030517578,142.0500030517578,140.38026428222656,2038757
2020-01-20,142.8000030517578,152.60000610351562,141.0500030517578,147.1999969482422,145.4697265625,7308893
2020-01-21,147.6999969482422,152.85000610351562,138.10000610351562,139.9499969482422,138.304931640625,10078581
2020-01-22,141.9499969482422,149.89999389648438,141.8000030517578,149.25,147.49560546875,4752154
2020-01-23,149.9499969482422,161.10000610351562,149.10000610351562,159.8000030517578,157.921630859375,6136199
2020-01-24,159.0,159.0,154.0,154.64999389648438,152.83216857910156,1720185
2020-01-27,153.0,158.5,150.10000610351562,151.5,149.7191925048828,2147348
2020-01-28,152.0,154.39999389648438,148.89999389648438,151.89999389648438,150.114501953125,1139726
2020-01-29,153.0,155.0500030517578,151.1999969482422,153.25,151.44862365722656,1011987
2020-01-30,152.85000610351562,152.85000610351562,145.10000610351562,146.1999969482422,144.71755981445312,1591316
2020-01-31,147.35000610351562,148.0,145.5,146.0500030517578,144.56910705566406,891768
