Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,9420.0,9432.4501953125,9351.9501953125,9378.4501953125,9370.91796875,63668
2020-01-02,9378.5,9530.9501953125,9378.4501953125,9505.599609375,9497.9658203125,157891
2020-01-03,9465.0,9504.599609375,9324.0,9345.849609375,9338.3427734375,182479
2020-01-06,9339.0,9339.0,9022.0,9042.7001953125,9035.4375,244289
2020-01-07,9125.0,9265.0,9065.0498046875,9095.650390625,9088.3447265625,242676
2020-01-08,8971.0,9166.849609375,8961.599609375,9145.5,9138.154296875,269718
2020-01-09,9499.900390625,9499.900390625,9209.0,9395.25,9387.7041015625,214197
2020-01-10,9375.150390625,9434.849609375,9338.2998046875,9372.25,9364.72265625,139393
2020-01-13,9399.7998046875,9468.0,9365.0,9455.25,9447.6552734375,150713
2020-01-14,9446.0,9579.7998046875,9405.2998046875,9554.849609375,9547.17578125,162899
2020-01-15,9539.849609375,9619.0,9501.599609375,9589.150390625,9581.44921875,137230
2020-01-16,9590.0,9640.0,9565.0498046875,9622.150390625,9614.4228515625,135782
2020-01-17,9614.0,9740.2998046875,9601.0,9715.0,9707.197265625,284129
2020-01-20,9725.0,9764.349609375,9550.0,9572.75,9565.0615234375,184198
2020-01-21,9583.9501953125,9625.0,9508.2001953125,9534.2998046875,9526.642578125,174507
2020-01-22,9590.0,9600.0,9495.0,9547.5,9539.8310546875,139525
2020-01-23,9547.5,9596.0,9484.150390625,9534.2001953125,9526.54296875,181280
2020-01-24,9519.2001953125,9650.0,9480.099609375,9633.75,9626.0126953125,123978
2020-01-27,9590.0,9648.900390625,9535.0,9557.599609375,9549.923828125,113128
2020-01-28,9557.599609375,9710.0,9530.0,9631.2998046875,9623.564453125,190469
2020-01-29,9649.0,9929.0,9649.0,9894.25,9886.302734375,501913
2020-01-30,9924.0,9950.0,9603.349609375,9639.650390625,9631.908203125,412825
2020-01-31,9708.0,9708.0,9410.0,9441.400390625,9433.8173828125,329541
2020-02-03,8955.0,9235.0,8885.0,9086.150390625,9078.8525390625,502551
2020-02-04,9180.0,9624.900390625,9161.2998046875,9534.900390625,9527.2421875,463697
2020-02-05,9540.0,9684.0,9457.7001953125,9591.400390625,9583.6962890625,324540
2020-02-06,9600.0,9709.0,9560.0,9619.7001953125,9611.9736328125,271343
2020-02-07,9610.0,9673.650390625,9561.0498046875,9623.2998046875,9615.5712890625,142626
2020-02-10,9605.0,9657.9501953125,9531.0,9627.0,9619.2685546875,143528
2020-02-11,9643.5,9810.0,9643.5,9731.599609375,9723.7841796875,195579
2020-02-12,9738.0,9840.9501953125,9685.25,9771.849609375,9764.001953125,188528
2020-02-13,9758.0,9795.0,9689.0,9717.2001953125,9709.3955078125,136630
2020-02-14,9735.0,9795.0,9653.0498046875,9690.5,9682.716796875,139237
2020-02-17,9699.7998046875,9785.25,9514.5498046875,9528.849609375,9521.1962890625,175401
2020-02-18,9527.0,9564.9501953125,9416.0,9529.5,9521.8466796875,266384
2020-02-19,9580.0,9780.0,9580.0,9758.650390625,9750.8125,221132
2020-02-20,9758.0,9827.5498046875,9693.75,9709.7001953125,9701.9013671875,167020
2020-02-24,9680.0,9680.0,9448.2998046875,9466.900390625,9459.296875,199329
2020-02-25,9500.0,9550.0,9351.099609375,9525.0,9517.349609375,222018
2020-02-26,9455.0,9494.900390625,9360.0,9387.0,9379.4609375,175517
2020-02-27,9385.0,9494.7001953125,9266.7998046875,9408.0,9400.4443359375,207583
2020-02-28,9270.5,9286.5498046875,8825.0498046875,9050.75,9043.4814453125,537852
2020-03-02,9300.0,9300.0,8808.0,8914.5,8907.33984375,309031
2020-03-03,9000.0,9116.650390625,8680.0,8963.650390625,8961.4775390625,550729
2020-03-04,9000.0,9066.599609375,8593.25,8799.7001953125,8797.5673828125,440251
2020-03-05,8870.0,8970.0,8761.0498046875,8879.900390625,8877.748046875,319853
2020-03-06,8570.0,8625.0,8400.0,8603.2001953125,8601.1142578125,408699
2020-03-09,8439.0,8450.0,8160.0,8207.099609375,8205.1103515625,370507
2020-03-11,8180.0,8397.099609375,8128.0498046875,8254.0,8251.9990234375,372345
2020-03-12,7900.0,7981.9501953125,7400.0,7438.0498046875,7436.24658203125,619194
2020-03-13,6800.0,7883.89990234375,6524.25,7742.0,7740.123046875,595673
2020-03-16,7450.0,7566.5,7200.0,7495.60009765625,7493.783203125,562246
2020-03-17,7501.0,7521.9501953125,6956.7998046875,7017.5,7015.798828125,447605
2020-03-18,7150.0,7200.0,6257.39990234375,6310.2001953125,6308.67041015625,644460
2020-03-19,5865.0,6205.85009765625,5442.64990234375,5785.5,5784.09765625,816638
2020-03-20,5725.2001953125,6391.9501953125,5700.0,6233.0498046875,6231.5390625,657468
2020-03-23,5640.0,5890.39990234375,4449.0,4621.0498046875,4619.9296875,687988
2020-03-24,4900.0,5080.0,4160.25,4497.75,4496.65966796875,1558780
2020-03-25,4450.0,4920.0,4400.0498046875,4830.2998046875,4829.12890625,797270
2020-03-26,4975.0,5554.7998046875,4825.2001953125,5147.25,5146.00244140625,1019123
2020-03-27,5477.0,5660.0,4675.0,4890.60009765625,4889.41455078125,1291794
2020-03-30,4700.0,4779.60009765625,4555.0,4661.14990234375,4660.02001953125,750911
2020-03-31,4810.0,4879.5498046875,4430.0,4591.2001953125,4590.08740234375,1156110
2020-04-01,4560.0,4667.7001953125,4460.0,4501.89990234375,4500.80859375,757766
